Ids,CHG,SMILES,True vals,AttentiveFP,GraphConv,GCN,GAT,DAG,Set
CHEMBL457766,0,C1(=NCCN1)c1ccccc1Cl,-2.4327588798,-2.2241569,-2.1536021,-2.1660798,-2.2136538,-2.0886445,valid
CHEMBL2001981,0,O=C(O)C/C=C/CC(=O)O,-2.9725950039,-3.0084605,-3.198695,-2.8935091,-2.9211438,-2.9936943,train
CHEMBL92161,0,C(=O)(Nc1ccc(cc1)OCC)CN,-3.5146106686,-3.012784,-3.1741586,-3.0464034,-3.0696182,-2.9746032,test
CHEMBL1630288,0,C1CN[C@@H](C1)[C@H]1CC(=NO1)C,-3.0886284784,-3.0226665,-3.251767,-3.1027353,-3.0436409,-2.9009175,train
CHEMBL394464,0,[nH]1nc(cc1CCOC)C(=O)O,-2.1488087473,-2.1998534,-2.3283317,-2.0883927,-2.1933718,-2.2032666,test
CHEMBL110789,0,C1(=N)N[C@H]([C@H](O1)C)C,-3.4566128361,-3.4083548,-3.552303,-3.3450348,-3.3832452,-3.3412824,valid
CHEMBL1256637,0,C(=C)(CCO)C(=O)O,-1.7550246442,-1.8172668,-1.8945946,-1.8031986,-1.6825294,-1.7715763,train
CHEMBL222824,0,C(=O)(CC(=O)C)CCC(=O)O,-2.0883010757,-2.1850958,-2.5170162,-2.3829608,-2.1790752,-2.2605586,train
CHEMBL4519511,0,CNC(=O)CC1(CN)CCCCC1,-3.4355638522,-3.2299628,-3.4347878,-3.256828,-3.4165282,-3.0701432,test
CHEMBL2269006,0,c1(c2n[nH]c(=S)o2)ccco1,-1.9479255776,-1.914488,-1.8607749,-1.7939856,-1.9549551,-2.0376003,test
CHEMBL4539773,0,CN(C)CCN(C)S(=O)(=O)N,-2.3724747869,-2.3649113,-2.3190436,-2.3859744,-2.1459444,-2.287299,train
CHEMBL1188965,0,c1(c(NC)cncc1NC)CN,-2.8566089493,-2.9121423,-2.9070837,-2.8383043,-2.8644042,-3.0124226,train
CHEMBL128047,0,N(=C(N)N)c1ncccc1,-2.8496164031,-3.0089078,-2.920433,-2.8282487,-2.7412403,-2.7644174,train
CHEMBL1935519,0,C(C(=O)NNC(=S)N)CC(=O)O,-3.0920628261,-2.9173326,-3.175281,-2.9023416,-2.8368776,-3.1342301,train
CHEMBL3959031,0,CC(C)NC(=O)[C@H]1O[C@H]1C(=O)O,-2.4132377751,-2.7311342,-2.5813806,-2.6640172,-2.6503916,-2.4712265,train
CHEMBL50461,0,N(=C\NC)/c1c(Cl)cccc1,-2.5542832904,-2.7349966,-2.6519072,-2.5894744,-2.5531638,-2.6076283,train
CHEMBL2287215,0,n1n(c(cc1Cl)CC(=O)O)C,-2.9227413134,-2.9065516,-2.9569633,-2.8953555,-2.7364273,-2.9011197,train
CHEMBL3935635,0,C1(=NCCN1)C,-3.5147830997,-3.6337185,-3.6785195,-3.481961,-3.4360535,-3.3898582,valid
CHEMBL2164248,0,C(=O)(CCC(=O)NC(C)C)O,-3.4455594881,-3.2071667,-3.3543658,-3.1545484,-3.2376,-3.0864515,train
CHEMBL146455,0,c12c([C@@H](CC1)N)cccc2OC,-3.2285010682,-3.153437,-3.3196857,-3.140396,-3.1954231,-3.0408125,train
CHEMBL225905,0,O1/C(=N\c2cccc(c2C)C)/NCC1,-3.2367719664,-3.3366175,-3.2008994,-3.094645,-3.0094306,-3.1388488,test
CHEMBL116289,0,[C@@H]1(C[C@H]([C@H](C[C@@H]1N)N)O)C(=O)N,-2.9747247061,-3.0746627,-3.1167092,-3.1000807,-3.2815645,-2.890691,train
CHEMBL1235017,0,[nH]1c(=O)[nH]c(=O)cc1C(=O)O,-0.9342753948,-0.8438457,-1.0610497,-1.0266426,-1.1797259,-1.1907506,train
CHEMBL23710,0,N1=C(NCC1)Cc1cc(c(cc1)O)O,-3.2463982182,-3.2754874,-3.3122814,-3.165373,-3.3636267,-3.0244753,train
CHEMBL284257,0,c12c(c(ccc1OC)OC)CCNC2,-3.1910316939,-3.1749926,-3.1970704,-3.149864,-3.195019,-3.063447,train
CHEMBL65728,0,c1(c(=O)[nH]n(c1)C)C(=O)O,-2.0288533729,-2.1433585,-2.082298,-1.8892845,-2.1624565,-2.1025882,train
CHEMBL2104275,0,c12[C@H](C[C@@H](COc1cccc2)NC)O,-2.8558414041,-2.9577832,-3.159277,-2.9576406,-2.963622,-2.8617573,train
CHEMBL2105389,0,C([C@@H](c1ccccc1)C)(N)(C)C,-3.1588568274,-3.1753907,-3.234916,-3.193968,-3.23431,-3.1893296,train
CHEMBL82244,0,n1c[nH]c(c1)CCc1cnccc1,-2.611867156,-2.7261634,-2.7996519,-2.6457465,-2.7068725,-2.7370234,train
CHEMBL140249,0,[C@]12(C(C(=C)[C@@H](C1)CC2)(C)C)NCC,-3.4881947481,-3.626112,-3.4302819,-3.49272,-3.6652696,-3.556685,valid
CHEMBL1976824,0,O=C(O)c1nn2c(nccc2)c1,-1.738520296,-1.3134221,-1.4277002,-1.3187273,-1.4141824,-1.3292234,valid
CHEMBL4584733,0,C[C@@]1(c2ccccc2)COCCN1,-3.0723299246,-3.0395164,-3.1014922,-3.0825336,-3.1441774,-2.9140892,train
CHEMBL2007998,0,o1c(C(=O)NNC2=NCCN2)ccc1,-1.8308556154,-2.1693397,-1.7687768,-2.1046355,-2.1819365,-1.9866428,train
CHEMBL345954,0,c1(C(=O)C2CCNCC2)nc[nH]c1,-2.0706162071,-2.1220732,-2.0488148,-2.2806222,-2.1968133,-2.2652621,valid
CHEMBL1622454,0,O=C1[C@H]([C@H](N(C(C)(C)C)CC1)C)C,-2.5396343911,-2.750844,-2.532399,-2.6586888,-2.691366,-2.6581588,train
CHEMBL2074648,0,OC(=O)[C@@H](CC(=O)NCC(=O)O)N,-2.7886220157,-2.9232893,-3.0025818,-2.791343,-2.699705,-2.7256722,valid
CHEMBL1911387,0,[C@@H]1([C@H]2C[C@H]3C[C@@H]1C[C@@H](C2)C3)CC(=O)O,-2.8158189862,-2.9653103,-2.9405322,-2.9855704,-2.9772055,-2.7543297,train
CHEMBL1432087,0,o1c(c2[nH]nnn2)ccc1C,-2.2491200245,-2.3953733,-2.334635,-2.2882159,-2.4358332,-2.3865256,train
CHEMBL408157,0,c1cccc2c1nc1c2cn(cc1)C,-2.1829640851,-2.2718666,-2.082909,-2.0367658,-2.3267686,-2.196567,train
CHEMBL1340072,0,n12nc(N)c3c(c1nc(c2)C)cccc3,-2.1015530647,-2.2457852,-2.2718794,-2.1647704,-2.170194,-2.0964665,train
CHEMBL3810068,0,C(C[C@@H](N)CNC(=O)C)(C)C,-3.4089128872,-3.2879865,-3.533974,-3.3605788,-3.326631,-3.2932606,train
CHEMBL1213638,0,c1(c(c(c([nH]1)C)[C@@H](O)C)C)C(=O)O,-2.4515514432,-2.4245734,-2.2991993,-2.3283877,-2.461689,-2.361353,test
CHEMBL55554,0,N1C[C@H](CCc2ccccc2)CCC1,-3.179063575,-3.151058,-3.3301947,-3.174163,-3.2147934,-3.0348315,train
CHEMBL441981,0,C(=O)(C(=O)O)[C@@H](OCOC)C,-0.6557437991,-0.5897861,-0.3251868,-0.78235424,-0.72508603,-0.7244477,train
CHEMBL1622147,0,s1c(CNCc2occc2)ccc1,-3.2678247631,-3.0992236,-3.3088477,-3.124783,-2.9855902,-3.0602226,train
CHEMBL4167932,0,[nH]1c(nc(=O)c2c1nsn2)N,-1.1324031985,-1.093834,-1.712092,-1.3542258,-1.2552571,-1.5294147,valid
CHEMBL374569,0,c1cnc2c(c1)ccc(c2O)C(=O)O,-1.4977623837,-1.5603734,-1.6203831,-1.5569447,-1.6550171,-1.7456758,train
CHEMBL2008465,0,O=C1C(=C(C)C)CC[C@H]1CN(C)C,-1.8931976922,-2.0905664,-1.9326409,-2.1458018,-2.027989,-1.8501194,train
CHEMBL4533908,0,CCOC(=O)CCN(C)CCNC,-3.0320145236,-2.9711003,-3.085118,-3.0004241,-2.955176,-2.9391322,train
CHEMBL33610,0,C(=N/N=C/c1c(c(N)ccc1)C)(N)N,-2.2119095765,-2.3143606,-2.367473,-2.2240262,-2.2235146,-2.3508444,train
CHEMBL3927343,0,OP(=O)(OCCN(C(=O)C)O)O,-2.6628535867,-2.7299635,-2.782089,-2.78972,-2.77676,-2.9411693,train
CHEMBL294445,0,C(=O)(c1sccc1)C(=O)O,-0.6076499224,-0.56108797,-0.43001992,-0.4488612,-0.34761342,-0.5981322,valid
CHEMBL38753,0,NC[C@@H](O)[C@@]12CC[C@@H](C1)C=C2,-3.4145543637,-3.3554502,-3.5236351,-3.297839,-3.3061874,-3.3235188,train
CHEMBL398536,0,C1(c2ccccc2)(CN)CCCCC1,-3.1681064793,-3.1495035,-3.2673295,-3.162732,-3.1058815,-3.121817,train
CHEMBL4521856,0,C[C@H]1CNc2cccnc2N1,-2.8262249889,-2.857655,-2.924905,-2.749584,-2.7653062,-2.9529753,train
CHEMBL398535,0,C1(c2c(C)cccc2)(N)CCCCC1,-3.197069093,-3.2168474,-3.2608008,-3.1506915,-3.150201,-3.0740442,train
CHEMBL1498549,0,N(c1nccc(c1)C)C1CCCCC1,-2.7882954061,-2.9151359,-2.9914029,-2.7858198,-2.909311,-2.865374,train
CHEMBL165256,0,N(=O)N(Cc1ccccc1)CC,-1.8337400786,-1.7897967,-1.7191592,-1.8834914,-1.8135779,-1.8984747,train
CHEMBL1180946,0,N(CCCC=C)(C)C,-3.4092284627,-3.4850042,-3.6359003,-3.433112,-3.469341,-3.3725371,train
CHEMBL29295,0,[C@]1(c2c(CC[C@H]1O)cccc2)(NC)C,-2.9898026488,-3.0558257,-3.1762197,-3.0823166,-3.1279156,-3.0213866,valid
CHEMBL390412,0,N1C[C@H]2C[C@@H]1CN2Cc1cnccc1,-2.5797280809,-2.5575032,-2.6862772,-2.6463559,-2.6182966,-2.5152297,train
CHEMBL2332786,0,Oc1c(c(O)c(c(c1F)F)F)F,-2.3014809672,-2.5797062,-2.256413,-2.4660728,-2.6113942,-2.3455942,train
CHEMBL27700,0,C1(CC1)NCc1ccccc1,-3.0814081047,-3.0723283,-3.3721697,-3.1518452,-3.1529706,-2.862495,valid
CHEMBL2018157,0,c1ccc2c(c1C(=O)O)cc[nH]2,-1.841089759,-2.027048,-2.0206199,-1.8866764,-1.9907057,-1.9516418,train
CHEMBL67335,0,C(=O)([C@@H](NC(=O)C)CCCCN)N,-3.5245018339,-3.4466043,-3.691846,-3.3709524,-3.4353697,-3.3329015,train
CHEMBL1981329,0,O=C(O)C[C@]12[C@@H]3[C@@H]4[C@H]1[C@@H]1[C@H]2[C@H]3[C@H]41,-2.7907197605,-2.948736,-3.2187545,-2.9361715,-2.8985775,-2.8625016,test
CHEMBL1548655,0,S=c1n(N)c(n[nH]1)c1occc1,-2.2382690577,-2.3387558,-2.3042128,-2.325179,-2.2877743,-2.3424475,train
CHEMBL1604271,0,O=C(O)c1n(c(nc1[N+](=O)[O-])C)C,-0.0869588193,-0.12541844,-0.08361924,-0.4621817,-0.12671411,-0.546136,train
CHEMBL70050,0,N1([C@@H](c2cnc(cc2)Cl)CCC1)C,-2.2558894648,-2.2899117,-2.3810945,-2.3608975,-2.3016624,-2.2649927,train
CHEMBL1504906,0,o1nc(c2c1ccc(c2)C)CC(=O)O,-2.2883950187,-2.439422,-2.3765016,-2.2470284,-2.3172033,-2.065084,train
CHEMBL325737,0,n1c(ccc(c1)OCCNC)OC,-2.6056414001,-2.6411972,-2.567317,-2.602606,-2.6847122,-2.6554017,train
CHEMBL4575898,0,CNCc1ncc(C)c(OC)c1C,-2.8074886473,-2.8736165,-2.8841867,-2.8010259,-2.6619337,-2.8630567,train
CHEMBL4558570,0,CC[C@@H](CN)NC(=O)OC(C)(C)C,-3.5279296159,-3.3471994,-3.570885,-3.3079169,-3.330222,-3.5151281,train
CHEMBL419206,0,c1(nccs1)NCCc1[nH]cnc1,-2.9420977404,-3.2459257,-3.170067,-2.9698246,-3.139549,-2.942459,train
CHEMBL1975909,0,O=C(CC1=NCCN1)c1ccccc1,-1.5304653276,-1.7655786,-1.7043154,-2.049761,-1.8556538,-1.6273258,train
CHEMBL3747572,0,c1ccc2c(c1)[C@@]1([C@H](N2C)NCC1)C,-3.1405605585,-3.1506763,-3.210277,-3.1609766,-3.181775,-3.1490836,train
CHEMBL1200123,0,c1(onc(c1)C)[C@H]1[C@H]2N[C@@H](CC1)CC2,-3.0289447907,-2.969592,-3.2428954,-2.9752686,-3.0188506,-2.8412824,train
CHEMBL1989305,0,O=C(O)c1nc(nc2c1cccc2)C,-0.8841398245,-0.9264152,-1.0126618,-1.0576484,-1.133848,-1.1649559,train
CHEMBL1410467,0,O=C1N(C[C@@H](C1)C(=O)O)C(C)C,-2.9877389092,-3.0300481,-2.8861988,-2.9680085,-2.9445438,-3.0322013,test
CHEMBL22425,0,c1cc(cc(c1)C(=O)O)OC,-1.8234949732,-1.9015102,-1.92579,-1.784613,-1.9549325,-1.8355465,valid
CHEMBL4589619,0,Cc1nnc2n1C[C@@H](N)CC2,-3.6802457451,-3.7917032,-3.853059,-3.4200766,-3.7061327,-3.341456,test
CHEMBL297461,0,C(=C(\C(=O)CCCC)/C)(\C(=O)O)/C,-1.0470445098,-1.0973299,-1.3360275,-1.1903363,-0.9218601,-1.1791779,test
CHEMBL342070,0,O=P(OCCC(=C)C)(O)O,-2.9087829157,-2.8907113,-3.1200025,-3.1351526,-2.9802268,-2.9130125,train
CHEMBL110803,0,n1cc(cc(c1)OCCN)Cl,-2.3165121395,-2.2977543,-2.2471185,-2.3934076,-2.397214,-2.3468115,train
CHEMBL1510849,0,O=c1[nH]c2c(n3c1nnc3)cccc2,-1.8563129723,-1.6138468,-1.761063,-1.5471789,-1.719136,-1.8317792,train
CHEMBL2009106,0,S=C(NN=C1NCCCN1)NC,-3.1387107881,-3.2184865,-2.9730866,-2.9597003,-2.9342597,-3.0077088,train
CHEMBL346798,0,C1(=O)N([C@@H](C1)C)CC#CCN(C)C,-3.4698004537,-3.3626356,-3.540267,-3.325349,-3.291523,-3.3872643,train
CHEMBL4591713,0,CC(C)Cc1nnc(CN)o1,-3.0718873181,-3.1516528,-3.405409,-2.9671395,-3.2339113,-2.99063,train
CHEMBL2008147,0,N([C@@H]([C@H](N)c1ccccc1)C)C,-3.125277193,-3.110108,-3.1475232,-3.0853999,-3.1830907,-3.0016203,valid
CHEMBL1230982,0,C1CCC(=NC1)c1cccnc1,-2.1649356055,-2.0964134,-2.157095,-2.1041076,-2.1711886,-2.0701857,train
CHEMBL1234945,0,c1cccnc1c1cc(C(=O)O)[nH]n1,-1.8398166545,-1.8007542,-1.7522587,-1.589696,-1.5706248,-1.6724049,valid
CHEMBL2135195,0,O1C(=NCC1)NC1CCCCC1,-3.5732313836,-3.4621487,-3.4969995,-3.342893,-3.490982,-3.4089825,test
CHEMBL1883556,0,o1cc(c(C(=O)O)c1)C(=O)OCC,-1.927010517,-1.8659123,-1.9970254,-1.7850765,-1.8871446,-1.690844,train
CHEMBL168865,0,Cc1ccc(Cc2cnc[nH]2)s1,-3.2011700749,-3.240301,-3.4836624,-3.1177742,-3.1302965,-3.0309067,train
CHEMBL1432865,0,n1[nH]c(N)c(c1CCCN)C#N,-3.1244320564,-3.1067536,-3.2460413,-3.0668457,-2.9697556,-3.0447464,train
CHEMBL12096,0,N(/C(=C\C)/C(=O)O)C(=O)C(C)C,-1.9892017374,-1.9551555,-2.0176823,-1.8668903,-1.9228964,-1.9605055,train
CHEMBL2163791,0,N1=C2N(Cc3c1cccc3)CC[C@H]2O,-2.6898724078,-2.7924757,-2.6473732,-2.6904294,-2.723454,-2.644361,train
CHEMBL3617323,0,c1(cncc(c1)C(=O)O)C(F)(F)F,-1.4726345449,-1.4822375,-1.3746568,-1.4858607,-1.4010086,-1.5203431,train
CHEMBL1507546,0,O=C1NC(=O)NC21CCN(CC2)C,-2.8580766286,-2.7723343,-2.6726863,-2.721223,-2.828707,-2.882294,train
CHEMBL18661,0,N1CCC(CC1)Cc1[nH]cnc1,-3.7944006898,-3.7875335,-3.9442637,-3.6153858,-3.7331555,-3.6770616,valid
CHEMBL325080,0,C(=C)(c1sccc1)[C@@H](N)C,-2.3487799937,-2.3294277,-2.3163886,-2.469439,-2.559128,-2.3649783,train
CHEMBL3614088,0,C1[C@H]2[C@@H]([C@@H](CC1)NCC2)C(=O)OC,-2.9145245762,-2.9318275,-2.998098,-2.9105103,-2.8867285,-2.741994,train
CHEMBL133961,0,n1c(cnn1C)C1=CCCNC1,-2.7631076938,-2.5954137,-2.84306,-2.562993,-2.6053896,-2.7571938,train
CHEMBL31242,0,c12nc([nH]c1cc1c(c2N)CCC1)N,-3.6062356911,-3.4608216,-3.6627882,-3.3344755,-3.3585205,-3.1982698,train
CHEMBL1320902,0,O[C@@H](c1cc(O)c(O)cc1)[C@H](N)C,-3.0409221864,-3.0533023,-3.1080546,-3.0122426,-3.0901184,-3.0201602,train
CHEMBL4514166,0,N[C@H]1CCCc2c1cnn2CCO,-3.3854356492,-3.436304,-3.7167437,-3.3976026,-3.5370753,-3.2777781,train
CHEMBL1873824,0,O=[n+]1c(c(n([O-])c(c1C)C)C)C,-1.6021509477,-1.8796343,-1.4754215,-1.5616382,-1.7442703,-1.583488,train
CHEMBL3904467,0,Oc1c2ccnn2cnn1,-2.057182317,-1.9876355,-2.100228,-1.9292188,-1.9653723,-1.9492233,train
CHEMBL2220798,0,O=C1c2c(n(nc2)C(=N)N)CCC1,-2.1407235771,-2.1907077,-2.0646577,-2.196741,-2.007551,-2.0697265,train
CHEMBL301939,0,n1(c(=O)c(ccc1)O)CC(=O)NC,-2.1747139219,-2.3214173,-2.2426753,-2.2448967,-2.518679,-2.4222722,train
CHEMBL2105341,0,[P@@H](=O)(c1c(cc(N(C)C)cc1)C)O,-3.0716716054,-2.803656,-3.053963,-2.900658,-2.7851036,-2.893705,train
CHEMBL358850,0,C(=O)([C@@H](C)O)O,-2.6265575339,-2.73561,-2.7087128,-2.6478982,-2.6761086,-2.687779,train
CHEMBL1186092,0,c1cccc(c1)[C@@H]1C[C@H]1CN,-3.1787252022,-3.1123214,-3.2766836,-3.13962,-3.1860988,-3.092671,train
CHEMBL4573161,0,CS(=O)(=O)NC1CNC1,-2.2345254062,-2.3259225,-2.2274816,-2.4160287,-2.397457,-2.3442242,train
CHEMBL237711,0,c1cc(sc1)CN,-3.0674559647,-3.019614,-3.280947,-3.0476906,-3.141407,-3.1164465,train
CHEMBL146450,0,C(=O)(N1CCCCC1)[C@H](N)CCN,-3.1054624233,-3.0896988,-3.2702472,-3.1021323,-3.2073183,-3.0487185,train
CHEMBL2008191,0,N(c1ccccc1)[C@@H](NN)N,-3.0348096485,-3.16125,-3.2905595,-3.1909344,-3.1883638,-3.1051579,valid
CHEMBL2047855,0,c1ccc2c(c1)N(C(=O)[C@H]([C@H]2C)N)O,-2.7893531859,-2.7209852,-2.8565757,-2.680028,-2.734575,-2.9032784,train
CHEMBL436947,0,C#CCN(C)[C@H]1CCc2c1cccc2,-2.9894385024,-3.1129684,-3.1682022,-3.0471652,-3.053435,-3.0191286,train
CHEMBL128071,0,N(=C\N)/c1cc(Cl)ccc1,-2.6348462412,-2.872663,-2.5888813,-2.6407552,-2.664811,-2.4657598,test
CHEMBL4580135,0,Cc1cc2c(cc1CN)OCCO2,-3.1327371381,-3.1071386,-3.3345234,-3.1426103,-3.2958803,-2.992834,test
CHEMBL24164,0,P(=O)(Oc1ccc(cc1)C)(O)O,-2.560271144,-2.601797,-2.5314186,-2.9244847,-2.533163,-2.649568,valid
CHEMBL3199553,0,O=C(O)c1c(/C(=N/O)/C)cccc1,-1.6613192972,-1.5931021,-1.7446042,-1.5123383,-1.5599387,-1.6260693,train
CHEMBL364952,0,C(=N\CC[C@H](C(=O)O)N)(\N)/NC,-2.9029878292,-3.0939515,-3.1177166,-3.1223838,-3.1581447,-3.089446,train
CHEMBL55941,0,C(=O)(/C(=C\C)/C)O,-1.9380638327,-2.0615475,-2.23302,-2.0646906,-1.9428599,-1.9233847,train
CHEMBL1213478,0,c1(c(=O)[nH]c(=O)[nH]c1)C(=O)O,-1.4454446472,-1.4572448,-1.4034929,-1.4479073,-1.499232,-1.6148744,train
CHEMBL4585226,0,C1[C@H](NC1=O)CC(=O)NCC(=O)O,-2.8685169589,-2.974249,-3.004051,-2.922259,-2.9261014,-3.0690475,train
CHEMBL70415,0,[C@@H]12c3c([C@@H]([C@H]1N)CC2)cccc3OC,-3.2253123576,-3.161136,-3.2783287,-3.1415823,-3.1998408,-3.0935845,train
CHEMBL91603,0,n1c(onc1C)[C@H]1CN(C)CCCC1,-2.7706655215,-2.6987276,-2.8273134,-2.6007204,-2.76802,-2.595302,train
CHEMBL573,0,O=C(O)c1cnccc1,-1.7079897426,-1.6958778,-1.7034571,-1.7911006,-1.7201862,-1.8434705,train
CHEMBL3785510,0,c1cn(nc(c1=O)O)C,-1.9547643814,-2.1202188,-2.0312026,-1.9024044,-1.9086807,-1.9519116,train
CHEMBL1935084,0,c1ccc2c(c1)cc(c(c2)N)C(=O)O,-1.7335974755,-1.841183,-1.9447702,-1.9367591,-2.0194697,-1.7672995,train
CHEMBL4060180,0,c1(noc(=O)[nH]1)c1ccc(cc1)Cl,-1.8311660945,-1.780733,-2.0143323,-1.8741843,-1.9202251,-1.9539003,train
CHEMBL273483,0,c1(ccc(cc1)C)CN,-3.1759800156,-3.1279416,-3.2810822,-3.0485146,-3.167864,-3.176435,train
CHEMBL4062828,0,o1c(CCC)c(C)cc1CCC(=O)O,-3.0014838691,-3.1845922,-3.171332,-3.0762959,-3.2615206,-2.954811,train
CHEMBL21732,0,C(=N\CC(=O)O)(\NCCN)/N,-3.201090392,-3.147169,-3.239663,-3.218149,-3.2911632,-3.1522808,train
CHEMBL130205,0,[C@@]12(NC(=O)OC1)CN1CC[C@@H]2CC1,-3.0582233281,-3.1765158,-3.1472318,-3.1590357,-3.1485388,-3.06955,train
CHEMBL2115122,0,N1([C@H]2C[C@H]([C@@H](C1)C2)OC(=O)C)C,-2.9218252351,-2.8665686,-2.9313107,-2.921621,-2.7983751,-2.790388,train
CHEMBL1440231,0,O(c1ccccc1)C[C@H](O)CNC,-3.1534418734,-2.994935,-3.2086687,-3.0113633,-3.0777247,-2.9388936,train
CHEMBL495778,0,C1(=O)O[C@@](C(=C1)OC)(O)C(=C)C,-2.1418617487,-2.1929812,-1.5819643,-2.2819033,-1.8592532,-2.2456932,test
CHEMBL1998326,0,S=C(/N=C(/N(C)C)\N)N(C)C,-2.5216123754,-2.779026,-2.5744774,-2.6452463,-2.499267,-2.4878821,train
CHEMBL131387,0,c1(cn(c(cc1=O)C)CC)C(=O)O,-2.2049522165,-2.3276181,-2.1134639,-1.8438631,-1.8694212,-1.8333133,train
CHEMBL268705,0,n1c(C2=C[C@@H](CNC2)C)onc1C,-1.9621857073,-1.9840997,-2.0791085,-1.9797394,-1.9611375,-2.1775966,train
CHEMBL1190707,0,c1cc(c2c(c1)CNC(=N2)N)F,-3.0308216031,-3.232358,-3.1459043,-2.9620063,-3.0763292,-2.9767637,train
CHEMBL2009188,0,n1c(=O)[nH]ccc1/N=C\N(C)C,-1.8952633732,-2.0378983,-1.7609977,-2.0638669,-2.0901124,-1.9760389,test
CHEMBL401532,0,C1n2c(cccc2=O)[C@]23CNC[C@]12C3,-2.2904105623,-2.3378797,-2.318238,-2.2917745,-2.231407,-2.5888343,valid
CHEMBL365468,0,C1[C@@H](O)[C@@H](O)C(=C[C@]1(C(=O)O)O)F,-2.7101538517,-2.5802693,-2.5627837,-2.553961,-2.3536723,-2.1023493,test
CHEMBL1567901,0,O(c1c(C(=O)O)ccc(N)c1)C,-2.1183153182,-2.0852818,-2.225121,-2.018961,-2.1447408,-2.0123432,valid
CHEMBL377576,0,n1(cncc1)C1=Cc2ccccc2C1,-2.4873577908,-2.5609305,-2.8769515,-2.451649,-2.3541732,-2.4453273,valid
CHEMBL4561478,0,C[C@@]1(C#N)CCNC1,-2.9317792052,-2.9528315,-2.9840043,-2.9572241,-3.0594347,-2.9124556,train
CHEMBL74718,0,C(=N)(NCC1CC1)N,-3.7391566136,-3.8427482,-4.034939,-3.6367936,-3.7634032,-3.5280766,train
CHEMBL1186433,0,c1(C/N=C(/C)\N)ccccc1,-3.1464237263,-3.2214813,-3.4100325,-3.1342592,-3.381122,-3.2193632,train
CHEMBL168796,0,n12c(nnc1NC)c1c(cn2)cccc1,-1.7283079706,-1.7806237,-1.708999,-1.649452,-1.7912827,-1.9448948,train
CHEMBL1981803,0,O=c1[nH]c(=O)[nH]c(c1C=O)C(=O)O,-0.1958182116,-0.1500309,-0.17019549,-0.6293326,-0.42384902,-0.5704117,test
CHEMBL1577069,0,O=C(O)c1c(n(C2CC2)c(c1)C)C,-2.6963313933,-2.7294226,-2.7540882,-2.5478275,-2.674134,-2.690537,train
CHEMBL370087,0,C(=O)([C@@H](c1ccc(cc1)OC)C)O,-2.9427297127,-2.9720535,-3.015424,-2.97746,-2.9170346,-2.9949837,train
CHEMBL144874,0,P(=O)(OCC=C(C)C)(O)O,-2.9128262229,-2.8735652,-2.971805,-3.0621183,-2.8794775,-2.8920064,train
CHEMBL130698,0,C(=O)(c1cc(Cl)ccc1)NCCN,-2.0090116135,-2.021642,-2.0462525,-2.0029402,-2.0639753,-1.9727148,train
CHEMBL1221667,0,C(C(=O)N[C@@H](C(=O)N)CC(C)C)N,-3.3740044023,-3.3914576,-3.6336458,-3.3441842,-3.332618,-3.236827,train
CHEMBL242605,0,n1(c(=S)[nH]nc1c1ccoc1C)N,-2.7789714563,-2.7964587,-2.749553,-2.6493065,-2.6625187,-2.6868792,train
CHEMBL343991,0,C1(=C)[C@@]2(C[C@H](C1(C)C)CC2)NCC,-3.4767732535,-3.6044478,-3.4083953,-3.424247,-3.544559,-3.484725,test
CHEMBL1621333,0,O(c1c(cccc1C)C)C[C@H](O)CN,-3.1440772402,-3.1605988,-3.1024876,-3.117078,-3.2090082,-3.032044,train
CHEMBL1190822,0,n1c(sc2c1CC[C@H](C2)N)N,-3.0756105292,-3.186357,-3.1754572,-3.1306026,-3.1814625,-3.0066285,train
CHEMBL1507883,0,S=c1[nH]c2c(cc1C#N)CCCC2,-1.5473878085,-1.4093977,-1.3706349,-1.5908171,-1.6972716,-1.5032948,train
CHEMBL4558608,0,NCC(=O)Nc1cccc(F)c1,-2.8582418787,-2.862777,-2.9894161,-2.883314,-2.835536,-2.7337155,train
CHEMBL2335711,0,c1(oc(=O)c(c(c1)O)C)CC,-2.1570854941,-2.1901965,-2.1792722,-1.9989439,-2.19513,-2.1963243,train
CHEMBL1651770,0,C(=C\C(=O)O)/c1c(ccs1)C,-1.4216623212,-1.387191,-1.5172677,-1.4340079,-1.5847278,-1.372596,train
CHEMBL561705,0,[C@@]1(/C=C/C=C(C)C)(CCNC(=N1)N)C,-3.0453536606,-2.9097443,-3.0986936,-3.0101745,-2.8988738,-3.0928864,train
CHEMBL4563202,0,CNCc1csc(C(C)C)n1,-2.9155538318,-2.8493192,-2.948404,-2.8187401,-2.8516786,-2.8164306,test
CHEMBL4584278,0,CN(C)C[C@@H](N)c1ccco1,-3.3844443691,-3.345781,-3.526076,-3.2233841,-3.3382943,-3.2348232,test
CHEMBL4084955,0,c1(c2c([nH]c1)cncc2)c1ccncc1,-2.3689116329,-2.218574,-2.35339,-2.343969,-2.3844054,-2.3903136,train
CHEMBL75711,0,[C@H]1(N(N=O)CCCC1)C(=O)O,-1.9680917306,-1.8928629,-1.787328,-1.853727,-1.7090776,-1.9999937,train
CHEMBL1192542,0,C(=N\C)(/NC)\c1ccccc1,-2.3879135991,-2.4563835,-2.500933,-2.2419865,-2.4397452,-2.3354115,train
